menu_seq,menu_name,price_amount,open_date,is_open,is_stop_selling,menu_type,chatbot_content_type,topic,intents,temporal,buyers_12m,revenue_12m,buyers_6m,revenue_6m,buyers_30d,revenue_30d,age_13_15,age_16_20,age_21_25,age_26_30,age_31_35,age_36_40,age_41_45,age_46_50,age_51_55,age_56_60,age_61_65,age_66plus,age_unknown,segment
34777,[8카드] 그 사람의 진짜 감정과 앞으로 행동은?,18000,2025-03-09 15:00:00+00,true,false,clickableMenu,,연애,,,22,574650.0,8,195600.0,1,18000.0,0,0,4,5,8,2,1,1,0,1,0,0,0,S3
18635,사주로 보는 대박 부업운,4500,2020-07-22 10:30:00+00,true,false,clickableMenu,사주,재물금전,재물성장,,286,574500.0,96,202500.0,13,27000.0,1,11,41,85,78,44,14,8,2,2,0,0,0,S4
26111,3개월 안에 만나게 될 소개팅 상대는?,19500,2023-03-02 15:00:00+00,true,false,clickableMenu,타로,연애,,,27,574050.0,6,149550.0,1,15000.0,1,1,6,9,5,5,0,0,0,0,0,0,0,S3
25171,그 사람과 나는 앞으로 어떻게 될까?,12000,2025-03-09 15:00:00+00,true,false,clickableMenu,,연애,,,14,570900.0,6,156000.0,1,12000.0,0,0,5,3,3,1,0,1,0,1,0,0,0,S3
30941,"(추천할인) 그 사람과 나는 미래에 친구일까, 연인일까?",18000,,false,false,clickableMenu,타로,연애,썸짝사랑,,78,565950.0,19,140400.0,1,7200.0,2,4,23,23,10,7,6,3,0,0,0,0,0,S3
25799,당신에게 말하지 않은 그 사람의 진심,12000,2023-02-12 15:00:00+00,true,false,clickableMenu,,연애,속마음,,11,564150.0,2,25200.0,0,0.0,0,0,1,1,3,3,2,0,0,1,0,0,0,S5
43909,[특별할인] 2025년 신년운세 보고서,37500,,false,true,clickableMenu,사주,총운,,신년운세,27,562350.0,0,0.0,0,0.0,0,0,2,3,9,6,5,1,0,0,1,0,0,S3
43321,해몽테스트_통합결제_B,14250,,false,false,clickableMenu,,기타,,,35,557400.0,13,191250.0,0,0.0,1,1,8,13,7,2,3,0,0,0,0,0,0,S3
36850,손금으로 보는 매력도: 도화살 손금,18750,2023-12-12 15:00:00+00,true,false,clickableMenu,손금,연애,새로운만남,,40,550800.0,15,198750.0,0,0.0,0,5,11,13,5,3,1,1,1,0,0,0,0,S3
25332,그 사람 나한테 어떻게 행동할까?,9000,2023-02-09 15:00:00+00,true,false,clickableMenu,,연애,,,40,549000.0,16,144750.0,4,39150.0,0,0,7,11,13,2,6,2,0,1,0,0,0,S3
26981,그 사람 나랑 사귀고 싶어할까?,9000,2023-05-13 15:00:00+00,true,false,clickableMenu,,연애,,,44,540300.0,11,188250.0,5,32250.0,0,0,4,25,5,3,6,1,0,1,0,0,0,S3
25492,그 사람도 날 좋아할까...?,8400,2025-01-12 15:00:00+00,true,false,clickableMenu,,연애,,,23,539250.0,11,270750.0,1,48000.0,1,0,4,7,7,1,3,0,0,1,0,0,0,S3
25651,도화살 결혼운: 나는 결혼하면 잘 살까?,21000,2023-02-06 15:00:00+00,true,false,clickableMenu,사주,결혼,새로운만남|결혼시기,,28,538950.0,9,180900.0,2,52350.0,0,1,3,8,5,7,3,0,1,0,0,0,0,S4
28813,운BTI: 내 사주의 타고난 기질과 천운(天運)은?,21000,2023-05-22 15:00:00+00,true,false,clickableMenu,사주,자기탐구,,,31,537150.0,13,245550.0,1,19800.0,0,3,2,9,7,3,5,1,1,0,0,0,0,S4
2219,다른 사람이 보는 내 매력과 장점은?,1500,,true,false,clickableMenu,타로,일반운세,,,519,532050.0,224,267750.0,24,43650.0,15,73,98,133,92,43,30,16,5,2,0,0,17,S3
2417,사주로 보는 그 사람 연애 유형,7500,2021-07-22 15:00:00+00,true,false,clickableMenu,사주,연애,,,78,531300.0,13,105900.0,2,13800.0,0,4,18,28,16,7,5,0,0,0,0,0,0,S3
28434,"내 사주의 좋은 연, 나쁜 연, 이상한 연",21000,2023-05-18 02:10:00+00,true,false,clickableMenu,사주,일반운세,,,32,531000.0,11,191850.0,1,18000.0,1,2,5,11,4,4,3,2,0,0,0,0,0,S3
29257,[키스데이] 애쓰지 않아도 맺어질 하늘의 인연,36000,2023-06-13 15:00:00+00,true,false,clickableMenu,,연애,,,25,529050.0,10,190950.0,1,16050.0,0,1,3,6,6,5,4,1,1,0,0,0,0,S3
2445,짝남이랑 사귈 수 있을까? : 고백 성공률 계산기,3000,,true,false,clickableMenu,타로,연애,썸짝사랑,,398,524550.0,106,129450.0,15,16500.0,48,122,92,76,35,9,10,3,0,2,0,0,2,S1
35367,[8카드] 그 사람의 진짜 속마음과 앞으로 관계흐름은?,18000,2025-03-09 15:00:00+00,true,false,clickableMenu,,연애,속마음,,19,517650.0,7,143700.0,3,54000.0,0,1,7,3,6,0,0,1,0,1,0,0,0,S3
56746,"연말로맨스: 올해가 지나기전 만날 내 인연?(4카드, 7800자)
#연말연애운 #겨울연애운 #새로운연애 #재회 #썸붕 #짝사랑",45000,2025-10-29 15:00:00+00,true,false,clickableMenu,,연애,재회|썸짝사랑,,13,514200.0,4,163500.0,0,0.0,0,0,1,6,1,4,0,0,0,1,0,0,0,S3
20909,[타고난 궁합 사용자 전용] 그 사람과 나의 속궁합,21000,,false,false,clickableMenu,사주,연애,궁합,,27,508800.0,12,238350.0,2,37050.0,0,4,3,9,7,1,1,0,2,0,0,0,0,S3
21151,(추천할인) 헤어진 연인 붙잡을 수 있을까?,9000,,false,false,clickableMenu,타로,연애,재회,,131,504600.0,51,178200.0,4,14850.0,3,11,44,41,19,6,4,2,0,0,0,0,1,S3
25133,내 사주의 투자운: 빠르게 부자 되는 법,10500,2022-12-26 15:00:00+00,true,false,clickableMenu,사주,재물금전,재물성장,,63,504000.0,13,105600.0,2,12750.0,0,1,8,14,15,10,11,3,1,0,0,0,0,S4
26683,그 사람이 느끼는 진짜 감정을 알려줄게!,12000,2025-03-09 15:00:00+00,true,false,clickableMenu,,연애,,,19,503400.0,4,92400.0,1,12000.0,0,0,3,10,2,2,0,1,0,1,0,0,0,S3
25439,그 사람은 너를 이렇게 생각하고 있어!,12000,2025-03-09 15:00:00+00,true,false,clickableMenu,,연애,,,28,499800.0,4,48000.0,0,0.0,0,0,1,23,1,2,0,0,0,1,0,0,0,S3
56086,{{이름}}님 관상에 보이는 결혼수: 상대 & 시기,7500,2025-10-16 15:00:00+00,true,false,clickableMenu,기타,결혼,결혼시기,,87,498150.0,51,282150.0,5,24150.0,0,8,19,24,26,5,5,0,0,0,0,0,0,S4
25999,"[새인연/솔로탈출] 💕 곧, 내게 직진 할 이성",27000,2023-02-26 15:00:00+00,true,false,clickableMenu,,연애,새로운만남,,30,490650.0,12,198000.0,1,9000.0,0,0,3,5,7,10,4,1,1,0,0,0,0,S5
19687,놓치기 싫은 그 사람 연애 스타일,13500,2022-02-03 15:00:00+00,true,false,clickableMenu,타로,연애,썸짝사랑,,38,485400.0,17,211050.0,3,24750.0,0,0,8,18,8,2,2,1,0,1,0,0,0,S3
16717,인생 피는 필승 개운법: 일주 풀이,18000,2020-03-04 15:00:00+00,true,false,clickableMenu,사주,일반운세,,,28,484650.0,10,160200.0,1,18000.0,0,2,4,6,4,11,0,0,1,0,0,0,0,S5
2441,우리 커플 스킨십 궁합은?,1500,,true,false,clickableMenu,타로,연애,궁합,,707,483300.0,190,128100.0,18,13800.0,15,118,162,181,87,56,26,15,7,1,0,0,40,S1
2196,헤어진 사람 잊는 법,1500,,true,false,clickableMenu,타로,연애,재회,,684,480150.0,255,181050.0,38,23100.0,14,117,145,177,94,54,28,13,2,4,0,1,37,S3
25034,내 아이의 합격운: 인생 피는 진로 풀이,18000,2022-12-21 15:00:00+00,true,false,clickableMenu,사주,가족자녀,,,29,478200.0,17,294000.0,2,32100.0,0,8,3,2,1,6,1,5,2,0,0,0,1,S5
27346,잘 보이는 법: 내가 보는 나 VS 남이 보는 나,18000,2023-04-25 16:00:00+00,true,false,clickableMenu,타로,일반운세,,,26,477750.0,11,254400.0,4,134850.0,0,3,4,11,2,3,2,1,0,0,0,0,0,S3
23186,이번 주에 고백하면 성공할까?,1500,2022-09-26 15:00:00+00,true,false,clickableMenu,타로,연애,썸짝사랑,,804,473700.0,405,211800.0,67,17550.0,81,144,182,145,79,28,15,6,1,1,0,1,121,S1
34704,{8카드} 그 사람의 속마음 심층 분석,18000,2025-03-09 15:00:00+00,true,false,clickableMenu,,연애,속마음,,23,473700.0,6,87000.0,2,34800.0,0,1,3,5,6,5,1,1,0,1,0,0,0,S3
2240,연애할 때 내 매력은 뭘까?,1500,,true,false,clickableMenu,타로,연애,,,689,472650.0,278,204600.0,49,33300.0,17,119,175,145,100,47,28,17,9,5,0,0,31,S1
34472,[10카드] 멀어진 그 사람의 속마음과 재회운,18000,2025-03-09 15:00:00+00,true,false,clickableMenu,,연애,재회|속마음,,25,467400.0,8,136200.0,0,0.0,0,2,5,4,8,1,3,1,0,1,0,0,0,S3
58825,"속마음 완전판:그 사람 현재 속마음?관계에 대한 생각?마음의 크기?내 매력?앞으로 행동력?궁극적인 우리 관계와 인연 등(6카드, 13000자)#속마음타로#타로속마음#연애타로",82500,2026-01-25 15:00:00+00,true,false,clickableMenu,,연애,속마음,,8,465750.0,8,465750.0,2,165000.0,0,1,1,2,1,1,0,1,0,1,0,0,0,S3
28379,[2단계 이별 공식] 우리가 헤어진 '진짜' 이유,7500,2023-05-22 15:00:00+00,true,false,clickableMenu,타로,연애,재회,,169,464400.0,7,17100.0,1,2850.0,5,29,42,44,27,10,8,2,1,0,0,0,1,S1
2303,그 사람과 나의 전생 관계,1500,,true,false,clickableMenu,점성학,연애,,,675,455100.0,152,91800.0,11,6000.0,19,88,131,167,113,77,35,20,5,1,1,0,18,S3
43320,해몽테스트_통합결제_A,12750,,false,false,clickableMenu,,기타,,,33,452400.0,11,143550.0,0,0.0,0,1,6,7,10,4,3,2,1,0,0,0,0,S3
21173,(추천할인) 좋아하는 그 사람의 속마음은?,9000,,false,false,clickableMenu,타로,연애,속마음,,128,446400.0,49,171300.0,8,25500.0,1,15,34,36,21,11,7,1,0,0,0,0,2,S3
26062,현재 그 사람의 감정을 읽어줄게!,12000,2025-03-09 15:00:00+00,true,false,clickableMenu,,연애,,,8,444000.0,4,96000.0,2,24000.0,0,0,2,1,1,1,1,1,0,1,0,0,0,S5
540,직장사람 속마음,1500,,true,false,clickableMenu,타로,연애,속마음,,411,439800.0,199,181200.0,38,27750.0,1,18,58,135,115,52,22,10,3,1,0,0,4,S3
26101,앞으로 보이게 될 그 사람의 행동!,12000,2024-11-21 15:00:00+00,true,false,clickableMenu,,연애,,,8,430800.0,4,60000.0,1,12000.0,0,0,0,0,5,0,2,0,0,1,0,0,0,S3
25412,그 사람이 나를 향해 품고 있는 마음,12000,2023-01-19 15:00:00+00,true,false,clickableMenu,,연애,,,18,426600.0,8,129600.0,1,12000.0,0,0,2,1,7,6,1,0,0,1,0,0,0,S3
37871,[판밍밍 추천] D-DAY 재회 타로 : 다시 만날 수 있을까?,18000,,false,false,clickableMenu,타로,연애,재회,,28,425100.0,12,185100.0,1,16050.0,0,1,7,10,6,3,1,0,0,0,0,0,0,S3
18601,내 인생의 귀인: 놓치면 안 될 한 사람,12000,2020-07-07 10:48:00+00,true,false,clickableMenu,타로,일반운세,,,79,424650.0,36,200700.0,7,40050.0,0,6,8,20,13,7,15,5,3,1,0,0,1,S3
35368,{8카드} 그사람의 속마음과 앞으로 어떤 행동을 할까?,18000,2025-03-09 15:00:00+00,true,false,clickableMenu,,연애,속마음,,15,424650.0,7,122700.0,1,16500.0,0,1,2,0,4,4,2,1,0,1,0,0,0,S5
2151,우리가 헤어진 이유,1500,,true,false,clickableMenu,타로,연애,재회,,653,421500.0,329,211050.0,41,24600.0,21,106,140,157,99,50,25,15,5,4,1,0,33,S3
23154,(추천 할인) 내 운명 지금 어디 있을까?,15000,,false,false,clickableMenu,타로,연애,새로운만남,,35,419700.0,14,169200.0,1,12300.0,1,4,12,5,7,4,1,0,0,1,0,0,0,S2
38332,우리 다시 만날 수 있을까?재회에 대한 이야기🌟🍸🍷 #사주타로,9750,2024-11-26 15:00:00+00,true,false,clickableMenu,타로,연애,재회,,44,416700.0,42,400200.0,2,19500.0,0,2,12,14,5,4,5,1,2,0,0,0,0,S3
29423,[1~5단계] 재회 코칭 프리패스,21000,2023-06-04 16:00:00+00,true,false,clickableMenu,타로,연애,재회,,35,411600.0,3,35850.0,0,0.0,0,3,15,8,6,1,2,0,0,0,0,0,0,S2
34545,{6카드} 나를 향한 그 사람의 감정과 보여 줄 행동은?,18000,2025-03-09 15:00:00+00,true,false,clickableMenu,,연애,,,7,411450.0,4,105450.0,1,17250.0,0,0,0,1,2,2,0,1,0,1,0,0,0,S3
39256,내 사주의 최고&최악 여행지는? (세계편),21000,,true,false,clickableMenu,사주,일반운세,,,22,411450.0,2,58500.0,0,0.0,0,4,3,6,3,3,2,0,0,0,0,0,1,S3
39751,3년 안에 닥칠 3번의 위기,21000,2024-03-28 15:00:00+00,true,false,clickableMenu,사주,일반운세,문제해결,,24,409800.0,8,145650.0,3,58500.0,0,3,5,7,2,6,1,0,0,0,0,0,0,S3
19218,연애 새로고침 패키지: 이별극복 + 다음 연애 언제?,22500,2021-09-29 15:00:00+00,true,false,clickableMenu,타로,연애,재회|새로운만남,,40,406650.0,19,199200.0,2,11250.0,1,9,9,12,6,3,0,0,0,0,0,0,2,S2
22525,부자되는 필승법 : 미래 재산 확인하기,29250,2022-08-17 15:00:00+00,true,false,clickableMenu,사주,재물금전,,,15,399750.0,5,136500.0,0,0.0,0,1,2,5,2,3,0,2,0,0,0,0,0,S4
25304,별자리x타로: 우주가 말하는 미래의 연인은?,10500,2023-01-10 15:00:00+00,true,false,clickableMenu,점성학,연애,,,46,397950.0,17,150600.0,4,38100.0,0,0,8,15,14,7,2,0,0,0,0,0,1,S3
30680,그 운명의 러브 판타지,21000,,true,false,clickableMenu,점성학,연애,,,24,394050.0,9,156750.0,0,0.0,0,1,4,8,2,5,1,2,1,0,0,0,0,S3
35598,"지금 연애운💘날 지금 사랑하고 있는 사람😎어떤 사람? 관계 진전 흐름까지 #커플 #썸 #짝사랑 #재회 모두 가능 (5카드, 6000자)",34500,2023-11-01 15:00:00+00,true,false,clickableMenu,,연애,재회|썸짝사랑,,9,390600.0,1,69000.0,1,69000.0,0,0,1,1,5,1,0,0,0,1,0,0,0,S3
58000,"신년연애운 : 운명적인 인연 구페일까? 뉴페일까 !  #2026 #병오년 ❤️‍🔥 5카드, 만자 이상!",60000,2025-12-18 15:00:00+00,true,false,clickableMenu,,연애,,신년운세,7,390000.0,7,390000.0,0,0.0,0,0,0,0,4,2,0,0,0,1,0,0,0,S3
20249,(추천할인) 인생 피는 필승 개운법: 일주풀이,18000,,false,false,clickableMenu,사주,일반운세,,,24,388800.0,7,113400.0,1,16200.0,0,0,2,5,5,9,2,0,0,1,0,0,0,S5
19324,손금으로 보는 내 전생,3000,,false,false,clickableMenu,사주,자기탐구,,,314,386550.0,109,137250.0,21,30900.0,8,49,76,96,52,24,3,0,2,2,0,0,3,S4
39850,사주로 보는 인생 그래프 : 초년과 중년,19500,2024-04-08 15:00:00+00,true,false,clickableMenu,사주,일반운세,,,22,385350.0,6,105900.0,0,0.0,0,2,4,9,1,4,1,1,0,0,0,0,0,S3
19127,그 사람 스킨십 스타일: 침대에서 더 행복한 법,9000,2021-07-15 15:00:00+00,true,false,clickableMenu,사주,연애,,,121,375150.0,46,134850.0,4,9450.0,4,18,29,32,26,6,5,0,0,0,0,0,1,S3
2395,내 첫인상 어떨까?,1500,,true,false,clickableMenu,타로,일반운세,,,542,375000.0,181,146700.0,41,24150.0,31,108,122,116,76,27,17,9,0,1,0,0,40,S1
23921,그 사람 나한테 무슨 감정이야?,1500,2022-10-25 15:00:00+00,true,false,clickableMenu,,연애,,,63,373950.0,19,61200.0,8,3750.0,1,5,25,9,15,3,6,0,0,0,0,0,1,S1
38168,"그 사람, 지금 나에게 어떤 마음일까?",9000,2024-03-10 15:00:00+00,true,false,clickableMenu,,연애,속마음,,11,373650.0,6,43200.0,0,0.0,0,0,2,5,2,0,1,0,0,1,0,0,0,S3
537,나에게 어울리는 직업은?,1500,,true,false,clickableMenu,타로,학업직업,,,459,373500.0,219,194700.0,39,28800.0,15,46,87,133,81,48,23,13,1,3,0,0,15,S4
34701,[8카드] 나에 대한 그 사람의 감정과 앞으로 관계 흐름은?,18000,2025-03-09 15:00:00+00,true,false,clickableMenu,,연애,,,16,371700.0,7,123750.0,0,0.0,0,0,5,2,4,0,2,2,0,1,0,0,0,S3
40382,"💔❤️‍🩹❤️‍🔥이혼운: 그 사람과 이혼하게 될까, 다시 결혼생활을 이어갈 까?  (4카드, 6000자) #이혼운 #이혼 #타로 #이혼타로",37500,2024-04-23 15:00:00+00,true,false,clickableMenu,,연애,,,9,370500.0,5,183000.0,0,0.0,0,0,0,0,5,4,0,0,0,0,0,0,0,S3
25850,"지금 나를 좋아하는 사람, 누구일까?",12000,2025-03-09 15:00:00+00,true,false,clickableMenu,,연애,,,15,369300.0,9,167550.0,2,24000.0,0,0,1,2,8,3,2,0,0,0,0,0,0,S3
21766,그 사람과 나의 결혼 궁합,21000,2022-06-23 15:00:00+00,false,false,clickableMenu,사주,결혼,궁합,,20,367650.0,1,13800.0,0,0.0,0,0,3,6,7,3,0,0,0,1,0,0,0,S4
24748,지금 그 사람의 감정은?,12000,2025-03-09 15:00:00+00,true,false,clickableMenu,,연애,,,10,365100.0,3,82200.0,2,34200.0,0,0,3,0,3,1,2,0,0,1,0,0,0,S1
2128,연애운 높이는 노하우,1500,,true,false,clickableMenu,타로,연애,,,659,363600.0,229,132300.0,42,21150.0,21,124,128,152,97,40,26,9,2,1,0,0,62,S1
2127,이 주의 금전운,1500,,true,false,clickableMenu,타로,재물금전,,,462,361350.0,156,115050.0,22,17100.0,1,13,63,114,103,64,52,31,16,5,1,0,4,S4
26172,[새인연]💕 연애의 시작을 알려줄 시그널,37500,2023-03-09 15:00:00+00,true,false,clickableMenu,,연애,,,17,360150.0,8,135600.0,0,0.0,0,0,4,2,6,3,2,0,0,0,0,0,0,S3
37873,"[판밍밍 추천] 다음 연애 언제, 어디서 시작될까?",12000,,false,false,clickableMenu,타로,연애,새로운만남,,34,357750.0,5,54000.0,1,10800.0,0,1,11,12,5,3,2,0,0,0,0,0,0,S3
2351,퇴사할까 말까,1500,,true,false,clickableMenu,타로,학업직업,,,458,355500.0,230,170550.0,44,27750.0,0,8,69,166,105,49,24,7,3,2,0,0,26,S4
28402,한 달 동안 우리 사이에 벌어질 일,12000,2023-05-15 15:00:00+00,true,false,clickableMenu,,기타,,,5,353700.0,2,269700.0,1,84000.0,0,0,1,0,2,1,0,0,0,1,0,0,0,S3
33482,"홍연❤️재회운: 완전 끊어져 파국일까? 이어져 재회할까?, 재회 가능성, 재회과정까지 #짝사랑#전남친#전여친#썸녀#썸남#썸#재회#이별 모두",51000,2023-09-23 15:00:00+00,true,false,clickableMenu,,연애,재회|썸짝사랑,,7,352950.0,1,51000.0,0,0.0,0,0,2,1,3,1,0,0,0,0,0,0,0,S3
54013,독이 되는 관계: 10카드 스프레드,28950,,false,false,clickableMenu,,연애,,,15,349650.0,1,21750.0,0,0.0,0,0,0,2,6,1,5,1,0,0,0,0,0,S3
2265,내 연애가 유독 힘든 이유,1500,,true,false,clickableMenu,타로,연애,,,552,349200.0,214,129450.0,44,21450.0,14,83,116,145,79,51,28,10,6,3,0,0,21,S3
21667,사주 복록 풀이: 타고난 부동산 복 활용법,24000,2022-07-06 15:00:00+00,true,false,clickableMenu,사주,일반운세,,,23,348450.0,10,153000.0,2,19800.0,1,3,1,6,7,5,1,1,1,0,0,0,1,S3
23704,내 마음은 지금 어떤 상태일까?,3000,2022-10-13 15:00:00+00,true,false,clickableMenu,타로,일반운세,,,217,346050.0,98,165900.0,13,40050.0,5,34,47,68,41,15,5,5,1,1,0,0,2,S3
2329,화 풀어주는 법,1500,,true,false,clickableMenu,타로,일반운세,,,387,345600.0,136,122700.0,23,22350.0,1,38,86,106,66,35,26,8,4,2,0,1,15,S3
38137,"결혼운👰‍♀️심화판💍 나의 결혼 상대 누굴까, 상대의 특징, 언제 만날까, 결혼 후 내가 얻는 것, 우리는 어떤 인연?등등
(9카드, 만칠천자)",75000,2024-01-28 15:00:00+00,true,false,clickableMenu,,연애,결혼시기,,5,337500.0,1,150000.0,0,0.0,0,0,0,1,4,0,0,0,0,0,0,0,0,S3
26209,그 사람이 보여 줄 행동 변화,12000,2023-03-13 15:00:00+00,true,false,clickableMenu,,연애,,,8,336000.0,3,60000.0,1,24000.0,0,0,0,0,4,3,0,0,0,1,0,0,0,S3
2272,나는 어떤 타입과 어울릴까?,1500,,true,false,clickableMenu,타로,일반운세,궁합,,593,334050.0,216,131550.0,33,21450.0,24,110,137,136,74,37,15,6,1,4,0,0,50,S1
34802,"{8카드} 그 사람, 다시 만날 수 있을까? (연락, 재회 가능성과 시기)",18000,2025-03-09 15:00:00+00,true,false,clickableMenu,,연애,재회,,17,330900.0,8,139500.0,0,0.0,0,0,4,3,5,2,1,0,1,1,0,0,0,S3
23846,그 사람과의 '속궁합'은 어떨까?💖,18000,2022-10-12 09:00:00+00,true,false,clickableMenu,,연애,궁합,,29,327300.0,13,145200.0,2,57450.0,1,2,7,5,8,4,1,1,0,1,0,0,0,S3
18668,사주로 보는 성격유형,9900,,true,false,clickableMenu,사주,자기탐구,,,427,323400.0,192,154650.0,32,18000.0,6,80,73,110,96,35,13,4,4,3,0,0,3,S4
29653,시험운과 합격운,9000,2023-06-14 15:00:00+00,true,false,clickableMenu,,학업직업,,,66,319800.0,24,106800.0,1,4500.0,1,12,18,15,10,5,1,3,0,0,0,0,1,S1
24439,그 사람이 너를 좋아하는지 알려줄게!,12000,2025-03-09 15:00:00+00,true,false,clickableMenu,,연애,썸짝사랑,,16,319350.0,6,108000.0,1,12000.0,0,1,5,3,6,0,0,0,0,1,0,0,0,S3
37014,선택운🧸:앞으로 새로운 인연! 구페일까? 뉴페일까?🪽딱 정해드려요 (7카드 9999자),48000,2023-12-18 15:00:00+00,true,false,clickableMenu,,연애,,,14,315750.0,3,131550.0,0,0.0,0,0,1,6,4,2,1,0,0,0,0,0,0,S3
43514,(특별할인) 재회 사주: 그 사람과 다시 만날 운명일까?,27000,,false,false,clickableMenu,사주,연애,재회,,17,313500.0,0,0.0,0,0.0,0,0,3,5,4,5,0,0,0,0,0,0,0,S3
44834,"그 사람, 지금 다른 사람이 있을까?",12000,2024-11-06 15:00:00+00,true,false,clickableMenu,,연애,,,13,310950.0,6,142950.0,1,36000.0,0,1,1,3,4,3,0,1,0,1,0,0,0,S3
42985,"임신👼성별운: 앞으로 만날 우리 아이 딸일까? 아들일까? (1카드, 3000자) #임신 #성별 #타로 #타로임신운",11550,2024-08-04 15:00:00+00,true,false,clickableMenu,,가족자녀,임신출산,,26,309150.0,11,127050.0,2,23100.0,0,0,1,10,9,3,3,0,0,0,0,0,0,S3
42429,[히든스킬] 절대 놓치면 안 될 결혼 상대와 시기는?,19500,,false,false,clickableMenu,사주,결혼,결혼시기,,22,309000.0,22,309000.0,22,309000.0,0,0,1,8,5,5,3,0,0,0,0,0,0,S4
27046,[미래] 할까? 말까? 달님의 예언 시나리오,16200,2023-04-23 15:00:00+00,true,false,clickableMenu,,기타,,,9,307650.0,5,267300.0,0,0.0,0,0,1,2,3,1,1,1,1,0,0,0,0,S3
11273,둘 중 누구를 만날까?,1500,,true,false,clickableMenu,타로,일반운세,,,458,305250.0,139,78600.0,43,22500.0,14,79,100,121,64,19,17,6,3,2,0,1,32,S3
38143,그 사람이 앞으로 보여줄 행동,10500,2024-01-29 15:00:00+00,true,false,clickableMenu,,연애,,,6,304500.0,2,42000.0,1,10500.0,0,0,1,2,2,0,0,0,0,1,0,0,0,S3
19003,인간관계 SOS 패키지,18000,,true,false,clickableMenu,타로,연애,,,37,299100.0,15,131100.0,1,7800.0,1,7,5,7,6,5,6,1,0,0,0,0,0,S3
25176,상대방의 현재 속마음 심층 분석,18000,2023-01-19 15:00:00+00,true,false,clickableMenu,,연애,속마음,,13,297600.0,4,115500.0,2,28200.0,0,0,1,3,2,3,3,0,0,1,0,0,0,S5
59420,[추가 궁합 진단] 최고의 선택일까?: 결혼 궁합 진단,10500,,false,false,clickableMenu,사주,결혼,궁합,,38,297450.0,38,297450.0,7,45450.0,0,0,1,16,14,5,1,1,0,0,0,0,0,S4
34063,그 사람의 구체적인 감정과 행동은 어떨까?,9000,2023-10-22 15:00:00+00,true,false,clickableMenu,,연애,,,4,297000.0,2,45000.0,0,0.0,0,1,0,0,2,1,0,0,0,1,0,0,0,S3
